CompanyName,JobRole,Experience,Skills,Links
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-020426921844
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-8-to-10-years-260326928001
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-8-to-10-years-260326927315
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-8-to-10-years-250326932017
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-8-to-10-years-250326931253
IBM,Data Scientist-Artificial Intelligence,6.0,data scientist python ai solutions ai frameworks ai pyspark cloud platforms machine learning,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-6-to-8-years-240326931464
Tech Mahindra,Artificial Intelligence Engineer/Data Scientist,4.0,Tensorflow Natural Language Processing Time Series Deep Learning Python Processing Time Process,https://www.naukri.com/job-listings-artificial-intelligence-engineer-data-scientist-tech-mahindra-hyderabad-pune-bengaluru-4-to-9-years-090326008543
Deloitte Consulting,Manager | Data Scientist | | Artificial Intelligence & Data,8.0,Data analysis Data management Performance management Django Analytical Artificial Intelligence Machine learning Business intelligence,https://www.naukri.com/job-listings-manager-data-scientist-artificial-intelligence-data-deloitte-bengaluru-8-to-11-years-160326501238
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai pyspark cloud platforms machine learning,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-110326923656
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-pune-3-to-7-years-060426920961
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-pune-3-to-7-years-060426920804
IBM,Data Scientist-Artificial Intelligence,5.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-hyderabad-5-to-10-years-060426920801
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-hyderabad-8-to-9-years-060426914937
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-pune-8-to-9-years-060426914816
Hilabs,"Lead Data Scientist, AI and Machine Learning",3.0,Python or Scala programming AI and Machine Learning Python Applied ML in healthcare ML best practices ML algorithms and mathematics big data processing model deployment and optimization,https://www.naukri.com/job-listings-lead-data-scientist-ai-and-machine-learning-hilabs-pune-3-to-8-years-080126022816
IBM,Data Scientist-Artificial Intelligence,2.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-kolkata-2-to-4-years-310326922246
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-chennai-3-to-7-years-310326922117
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes python github natural language processing ai react bootstrap,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-pune-8-to-10-years-310326909884
IBM,Data Scientist-Artificial Intelligence,5.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-gurugram-5-to-10-years-020426929312
IBM,Data Scientist-Artificial Intelligence,8.0,data scientist kubernetes prototyping react bootstrap artificial intelligence jquery sql,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-mumbai-8-to-13-years-020426921944
IBM,Data Scientist-Artificial Intelligence,3.0,data scientist python ai solutions ai frameworks ai cloud platforms machine learning artificial intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-kochi-3-to-7-years-020426921867
eAspire Technolabs Inc.,Machine Learning  Engineer Fresher,0.0,Advanced Analytics Machine Learning Python Machine Analytics,https://www.naukri.com/job-listings-machine-learning-engineer-fresher-evoke-hr-gurugram-0-to-1-years-200326015194
Leading Client,Data Scientist / ML Engineer,4.0,data scientist python ai pyspark machine learning sql analytics r,https://www.naukri.com/job-listings-data-scientist-ml-engineer-peoplefy-infosolutions-pvt-ltd-gurugram-4-to-9-years-020426925289
Genpact,Data Scientist,5.0,Artificial Intelligence Machine Learning Python Intelligence Data Machine,https://www.naukri.com/job-listings-data-scientist-genpact-hyderabad-gurugram-bengaluru-5-to-10-years-010426025403
Narayana Health (NH),Data Scientist,1.0,Tensorflow Machine Learning Python Artificial Intelligence Deep Learning SQL Machine Intelligence,https://www.naukri.com/job-listings-data-scientist-narayana-health-nh-bengaluru-1-to-3-years-010426015191
Somnetics Som Imaging Informatics,Data Scientist ( Machine Learning AI ),5.0,deep learning Team management data science Neural networks Machine learning Programming Python Networking,https://www.naukri.com/job-listings-data-scientist-machine-learning-ai-somnetics-som-imaging-informatics-kolkata-5-to-8-years-281125506148
Som Imaging Informatics,Data Scientist (Machine Learning / AI),5.0,deep learning Team management data science Neural networks Machine learning Programming Python Science,https://www.naukri.com/job-listings-data-scientist-machine-learning-ai-som-imaging-informatics-pvt-ltd-kolkata-5-to-8-years-280923501408
Diverse Lynx,Gen AI and Machine Learning Data Scientist,4.0,deep learning Architecture data manipulation Machine learning Programming data visualization SQL Python,https://www.naukri.com/job-listings-gen-ai-and-machine-learning-data-scientist-diverse-lynx-hyderabad-4-to-5-years-120625503000
Cisco,Machine Learning Engineer Masters (Intern),0.0,Computer vision C++ Machine learning System design splunk Product design Natural language processing Open source,https://www.naukri.com/job-listings-machine-learning-engineer-masters-intern-cisco-hyderabad-0-to-1-years-030326500919
Rakuten Symphony,Data Scientist,3.0,Generative Ai Machine Learning Timeseries Databases Pyspark python Hadoop Spark LLM Hadoop,https://www.naukri.com/job-listings-data-scientist-rakuten-symphony-bengaluru-3-to-8-years-270326036092
Careernet,Data Scientist - AI and Gen AI,5.0,Gen AI Data Scientist Machine Learning Python NLP Deep Learning Natural language processing Artificial Intelligence,https://www.naukri.com/job-listings-data-scientist-ai-and-gen-ai-careernet-bengaluru-5-to-7-years-270326019527
TELUS Digital,Online Data Analyst - Malayalam,0.0,Google Maps Data Analysis Online Data Analysis quality assurance AI models Mapping machine learning Assurance,https://www.naukri.com/job-listings-online-data-analyst-malayalam-telus-digital-bengaluru-0-to-2-years-040325916695
Lorven Technologies,Sr Data Scientist Machine Learning Engineer,10.0,Computer science Analytical skills Backend Statistical modeling GCP Machine learning Cloud Data quality,https://www.naukri.com/job-listings-sr-data-scientist-machine-learning-engineer-lorventech-solutions-india-pvt-ltd-remote-10-to-15-years-120326505823
Atos,Opportunity For Data Scientist MLOps/AI professionals,10.0,AI/ML MLOps Langchain Artificial Intelligence Data Scientist LLMOps LLM Machine Learning,https://www.naukri.com/job-listings-opportunity-for-data-scientist-mlops-ai-professionals-atos-pune-bengaluru-mumbai-all-areas-10-to-15-years-261125037767
Metropolis Technologies,Data Scientist,2.0,Computer vision Product engineering Analytical Artificial Intelligence MySQL Machine learning Analytics SQL,https://www.naukri.com/job-listings-data-scientist-metropolis-technologies-bengaluru-2-to-7-years-200126508474
Deloitte Consulting,Data Scientist,7.0,Predictive Modeling Data science Machine Learning Python Ml Data scientist Artificial Intelligence Statistical Modeling,https://www.naukri.com/job-listings-data-scientist-deloitte-consulting-bengaluru-7-to-12-years-120326034389
Tata Consultancy Services,Data Scientist - PAN INDIA,5.0,Data scientist Data Science Tensorflow Pytorch Artificial Intelligence Natural Language Processing Keras Machine Learning,https://www.naukri.com/job-listings-data-scientist-pan-india-tata-consultancy-services-hyderabad-bengaluru-delhi-ncr-5-to-10-years-090326028311
Tata Consultancy Services,Junior AI Engineer,3.0,Generative Ai Natural Language Processing AI Architect Languages Process Artificial Intelligence Processing Architecture,https://www.naukri.com/job-listings-junior-ai-engineer-tata-consultancy-services-hyderabad-chennai-bengaluru-3-to-8-years-030426010402
Siemens,AI/Gen AI Engineer,4.0,ai engineer kubernetes rest python data analysis ai llm machine learning,https://www.naukri.com/job-listings-ai-gen-ai-engineer-siemens-limited-bengaluru-4-to-7-years-270326910688
AMERICAN EXPRESS,AI Engineer II,3.0,Automation Image processing Coding Finance Machine learning Customer service JIRA SQL,https://www.naukri.com/job-listings-ai-engineer-ii-american-express-india-gurugram-3-to-5-years-060426500473
CGI,AI Engineer,3.0,Data Science AI engineering Python Artificial Intelligence Data Science Engineering,https://www.naukri.com/job-listings-ai-engineer-cgi-bengaluru-3-to-8-years-260326029581
Siemens,Agentic AI Engineer,1.0,ai engineer kubernetes rest python github workflow orchestration cloud platforms llm,https://www.naukri.com/job-listings-agentic-ai-engineer-siemens-limited-bengaluru-1-to-5-years-250326930013
Mercedes Benz,AI Engineer,2.0,ai engineer python data pipelines prototyping ai operating systems electrical engineering deep learning,https://www.naukri.com/job-listings-ai-engineer-mercedes-benz-research-and-development-india-pvt-ltd-bengaluru-2-to-5-years-010426914223
